run_id,scenario,tenant,priority,objective,duration_s,total,http_200,http_429,http_503,timeouts,errors,throughput_rps,ttft_p50_s,ttft_p95_s,ttft_p99_s,latency_p50_s,latency_p95_s,latency_p99_s
01-saturation_concurrency_8,saturation_concurrency_8,sweep-standard,0,gpt-oss-standard,20,321,321,0,0,0,0,16.05,0.030495462007820606,0.5340376179665327,1.5874143410474062,0.3972241540905088,0.8968212399631739,1.9560928569408134
02-saturation_concurrency_16,saturation_concurrency_16,sweep-standard,0,gpt-oss-standard,20,681,681,0,0,0,0,34.05,0.03414464206434786,0.06600487697869539,0.13828469801228493,0.4479929649969563,0.4710253858938813,0.5405743969604373
03-saturation_concurrency_24,saturation_concurrency_24,sweep-standard,0,gpt-oss-standard,20,938,938,0,0,0,0,46.9,0.044216048903763294,0.05800984497182071,0.17232185404282063,0.4928318680031225,0.5050137259531766,0.6170172430574894
04-saturation_concurrency_32,saturation_concurrency_32,sweep-standard,0,gpt-oss-standard,20,1171,1171,0,0,0,0,58.55,0.04608996701426804,0.06491512595675886,0.22327837394550443,0.5193973719142377,0.534960626042448,0.6879593030316755
05-saturation_concurrency_48,saturation_concurrency_48,sweep-standard,0,gpt-oss-standard,20,1641,1641,0,0,0,0,82.05,0.05448241007979959,0.07847960700746626,0.310777538921684,0.5665896569844335,0.5912118860287592,0.8169293409446254
06-saturation_concurrency_64,saturation_concurrency_64,sweep-standard,0,gpt-oss-standard,20,2014,2014,0,0,0,0,100.7,0.06614571693353355,0.0836319150403142,0.4897226939210668,0.6133769379230216,0.6462804659968242,1.034332008101046
07-saturation_concurrency_96,saturation_concurrency_96,sweep-standard,0,gpt-oss-standard,20,2644,2644,0,0,0,0,132.2,0.07714862190186977,0.12776200706139207,0.7118714529788122,0.6938920110696927,0.7457221950171515,1.3285384470364079
08-saturation_concurrency_128,saturation_concurrency_128,sweep-standard,0,gpt-oss-standard,20,3125,3125,0,0,0,0,156.25,0.1129745370708406,0.16862230899278075,0.9297916579525918,0.7907729430589825,0.8556240720208734,1.601107403053902
09-saturation_concurrency_160,saturation_concurrency_160,sweep-standard,0,gpt-oss-standard,20,3301,3282,0,0,0,0,165.05,0.22810672596096992,0.5685078949900344,1.324967758031562,0.9159456240013242,1.2639378430321813,1.6910639110719785
