run_id,scenario,tenant,priority,objective,duration_s,total,http_200,http_429,http_503,timeouts,errors,throughput_rps,ttft_p50_s,ttft_p95_s,ttft_p99_s,latency_p50_s,latency_p95_s,latency_p99_s
01-saturation_concurrency_8,saturation_concurrency_8,sweep-standard,0,gpt-oss-standard,20,56,56,0,0,0,0,2.8,0.037725399946793914,0.08549533900804818,0.08582926692906767,3.0583275029202923,3.0951454599853605,3.09552996896673
02-saturation_concurrency_16,saturation_concurrency_16,sweep-standard,0,gpt-oss-standard,20,96,96,0,0,0,0,4.8,0.12465351703576744,0.5801142449490726,0.580626116017811,3.482677938998677,4.410012481035665,4.473907966981642
03-saturation_concurrency_24,saturation_concurrency_24,sweep-standard,0,gpt-oss-standard,20,144,144,0,0,0,0,7.2,0.06184003804810345,0.1718253220897168,0.17857102607376873,3.77197702601552,3.8791049350984395,3.8852716860128567
04-saturation_concurrency_32,saturation_concurrency_32,sweep-standard,0,gpt-oss-standard,20,170,170,0,0,0,0,8.5,0.07240859291050583,0.2183769930852577,0.2285552159883082,3.9555863310815766,4.127782108960673,4.128345352015458
05-saturation_concurrency_48,saturation_concurrency_48,sweep-standard,0,gpt-oss-standard,20,240,240,0,0,0,0,12.0,0.08565555093809962,0.34388249600306153,0.3643063709605485,4.260521654970944,4.549632446025498,4.563709977897815
06-saturation_concurrency_64,saturation_concurrency_64,sweep-standard,0,gpt-oss-standard,20,320,320,0,0,0,0,16.0,0.06927385798189789,0.5144811969948933,0.561594964005053,4.620538588031195,5.064396784058772,5.112752767978236
07-saturation_concurrency_96,saturation_concurrency_96,sweep-standard,0,gpt-oss-standard,20,384,384,0,0,0,0,19.2,0.0792662639869377,0.692043715971522,0.7537163889501244,5.281033264938742,5.857851719018072,5.9292445129249245
08-saturation_concurrency_128,saturation_concurrency_128,sweep-standard,0,gpt-oss-standard,20,512,512,0,0,0,0,25.6,0.08874451101291925,1.1771855460247025,1.182710871915333,5.9255461459979415,6.873495236970484,7.018028969061561
09-saturation_concurrency_160,saturation_concurrency_160,sweep-standard,0,gpt-oss-standard,20,544,544,0,0,0,0,27.2,0.3307863799855113,5.9906799390446395,6.056827733991668,6.188627660041675,11.892128887004219,11.962061631027609
