elapsed_s,inference_extension_flow_control_queue_bytes|premium-tenant-a,inference_extension_flow_control_queue_bytes|premium-tenant-b,inference_extension_flow_control_queue_bytes|standard-tenant-a,inference_extension_flow_control_queue_bytes|sweep-standard,inference_extension_flow_control_queue_bytes|warmup-standard,inference_extension_flow_control_queue_size|premium-tenant-a,inference_extension_flow_control_queue_size|premium-tenant-b,inference_extension_flow_control_queue_size|standard-tenant-a,inference_extension_flow_control_queue_size|sweep-standard,inference_extension_flow_control_queue_size|warmup-standard,run_id,scenario,vllm:num_requests_running,vllm:num_requests_waiting
167.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,26.0,0.0
168.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,26.0,0.0
169.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,26.0,0.0
170.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,26.0,0.0
171.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,16.0,0.0
172.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,26.0,0.0
173.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,24.0,0.0
174.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,25.0,0.0
175.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,25.0,0.0
176.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,26.0,0.0
177.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,22.0,0.0
178.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,21.0,0.0
179.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,26.0,0.0
180.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,25.0,0.0
181.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,20.0,0.0
182.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,25.0,0.0
183.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,24.0,0.0
184.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,20.0,0.0
185.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,25.0,0.0
186.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,26.0,0.0
187.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,24.0,0.0
188.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,23.0,0.0
189.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,24.0,0.0
190.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,25.0,0.0
191.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,18.0,0.0
192.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,11.0,0.0
194.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,22.0,0.0
195.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,23.0,0.0
196.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,22.0,0.0
197.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,19.0,0.0
198.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,21.0,0.0
199.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,21.0,0.0
200.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,20.0,0.0
201.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,22.0,0.0
202.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,7.0,0.0
203.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,25.0,0.0
204.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,27.0,0.0
205.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,28.0,0.0
206.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,28.0,0.0
207.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,29.0,0.0
208.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,29.0,0.0
209.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,17.0,0.0
210.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,34.0,0.0
211.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,34.0,0.0
212.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,37.0,0.0
213.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,27.0,0.0
214.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,30.0,0.0
215.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,38.0,0.0
216.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,40.0,0.0
217.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,40.0,0.0
218.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,37.0,0.0
219.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,42.0,0.0
220.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,42.0,0.0
221.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,42.0,0.0
222.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,38.0,0.0
224.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,39.0,0.0
225.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,43.0,0.0
226.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,29.0,0.0
227.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,37.0,0.0
228.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,35.0,0.0
229.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,37.0,0.0
230.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,32.0,0.0
231.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,42.0,0.0
232.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,38.0,0.0
233.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,28.0,0.0
234.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,37.0,0.0
235.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,40.0,0.0
236.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,37.0,0.0
237.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,41.0,0.0
238.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,41.0,0.0
239.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,43.0,0.0
240.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,23.0,0.0
241.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,42.0,0.0
242.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,42.0,0.0
243.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,25.0,0.0
244.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,46.0,0.0
245.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,42.0,0.0
246.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,46.0,0.0
247.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,45.0,0.0
248.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,46.0,0.0
249.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,39.0,0.0
250.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,34.0,0.0
251.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,48.0,0.0
252.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,50.0,0.0
254.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,32.0,0.0
255.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,55.0,0.0
256.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,51.0,0.0
257.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,39.0,0.0
258.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,50.0,0.0
259.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,53.0,0.0
260.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,34.0,0.0
261.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,54.0,0.0
262.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,57.0,0.0
263.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,53.0,0.0
264.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,52.0,0.0
265.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,29.0,0.0
266.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,54.0,0.0
267.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,52.0,0.0
268.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,46.0,0.0
269.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,54.0,0.0
270.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,46.0,0.0
271.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,48.0,0.0
272.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,51.0,0.0
273.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,52.0,0.0
274.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,33.0,0.0
275.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,48.0,0.0
276.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,45.0,0.0
277.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,45.0,0.0
278.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,46.0,0.0
279.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,52.0,0.0
280.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,43.0,0.0
281.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,50.0,0.0
282.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,47.0,0.0
284.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,44.0,0.0
285.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,44.0,0.0
286.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,46.0,0.0
287.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,44.0,0.0
288.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,41.0,0.0
289.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,49.0,0.0
290.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,33.0,0.0
291.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,50.0,0.0
292.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,54.0,0.0
293.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,46.0,0.0
294.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,47.0,0.0
295.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,53.0,0.0
296.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,49.0,0.0
297.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,45.0,0.0
298.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,53.0,0.0
299.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-consolidation_three_phase-r03,consolidation_three_phase,47.0,0.0
