elapsed_s,inference_extension_flow_control_queue_bytes|premium-tenant-a,inference_extension_flow_control_queue_bytes|premium-tenant-b,inference_extension_flow_control_queue_bytes|standard-tenant-a,inference_extension_flow_control_queue_bytes|sweep-standard,inference_extension_flow_control_queue_bytes|warmup-standard,inference_extension_flow_control_queue_size|premium-tenant-a,inference_extension_flow_control_queue_size|premium-tenant-b,inference_extension_flow_control_queue_size|standard-tenant-a,inference_extension_flow_control_queue_size|sweep-standard,inference_extension_flow_control_queue_size|warmup-standard,run_id,scenario,vllm:num_requests_running,vllm:num_requests_waiting
30.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,13.0,0.0
31.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
32.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,11.0,0.0
34.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,16.0,0.0
35.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,16.0,0.0
36.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,12.0,0.0
37.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
38.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,16.0,0.0
39.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,5.0,0.0
40.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,6.0,0.0
41.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,5.0,0.0
42.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,4.0,0.0
43.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,13.0,0.0
44.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
45.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
46.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
47.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,13.0,0.0
48.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
49.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
50.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,13.0,0.0
51.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,13.0,0.0
52.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,13.0,0.0
53.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,13.0,0.0
54.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,12.0,0.0
55.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,11.0,0.0
56.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,11.0,0.0
57.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,11.0,0.0
58.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,10.0,0.0
59.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,11.0,0.0
60.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,11.0,0.0
61.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,5.0,0.0
62.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,10.0,0.0
63.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,9.0,0.0
64.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,9.0,0.0
65.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,2.0,0.0
67.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,8.0,0.0
68.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,7.0,0.0
69.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,4.0,0.0
70.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,8.0,0.0
71.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,7.0,0.0
72.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,7.0,0.0
73.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,6.0,0.0
74.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,5.0,0.0
75.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,6.0,0.0
76.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,7.0,0.0
77.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,5.0,0.0
78.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,4.0,0.0
79.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,4.0,0.0
80.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,3.0,0.0
81.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,5.0,0.0
82.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,5.0,0.0
83.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,6.0,0.0
84.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,1.0,0.0
85.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,5.0,0.0
86.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,3.0,0.0
87.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,4.0,0.0
88.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,5.0,0.0
89.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,1.0,0.0
90.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,5.0,0.0
91.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,4.0,0.0
92.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,3.0,0.0
93.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,4.0,0.0
94.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,3.0,0.0
95.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,5.0,0.0
96.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,4.0,0.0
97.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,4.0,0.0
98.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,4.0,0.0
99.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,5.0,0.0
101.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,4.0,0.0
102.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,7.0,0.0
103.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
104.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,15.0,0.0
105.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
106.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,10.0,0.0
107.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
108.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,15.0,0.0
109.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,15.0,0.0
110.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
111.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
112.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,15.0,0.0
113.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
114.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,15.0,0.0
115.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
116.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
117.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
118.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,13.0,0.0
119.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,12.0,0.0
120.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,16.0,0.0
121.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
122.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,15.0,0.0
123.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,17.0,0.0
124.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,17.0,0.0
125.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
126.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,16.0,0.0
127.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,16.0,0.0
128.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,16.0,0.0
129.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,17.0,0.0
130.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,17.0,0.0
131.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,16.0,0.0
132.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,14.0,0.0
133.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,17.0,0.0
135.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,17.0,0.0
136.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,19.0,0.0
137.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,19.0,0.0
138.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,17.0,0.0
139.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,21.0,0.0
140.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,21.0,0.0
141.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,21.0,0.0
142.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,20.0,0.0
143.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,20.0,0.0
144.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,19.0,0.0
145.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,23.0,0.0
146.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,22.0,0.0
147.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,22.0,0.0
148.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,22.0,0.0
149.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,22.0,0.0
150.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,24.0,0.0
151.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,25.0,0.0
152.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,21.0,0.0
153.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,25.0,0.0
154.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,23.0,0.0
155.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,25.0,0.0
156.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,17.0,0.0
157.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,24.0,0.0
158.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,26.0,0.0
159.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,25.0,0.0
160.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,27.0,0.0
161.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,26.0,0.0
162.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,17.0,0.0
163.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,24.0,0.0
164.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,25.0,0.0
165.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,27.0,0.0
166.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,25.0,0.0
168.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,27.0,0.0
169.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,9.0,0.0
170.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,27.0,0.0
171.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,26.0,0.0
172.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,26.0,0.0
173.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,26.0,0.0
174.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,19.0,0.0
175.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,18.0,0.0
176.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,26.0,0.0
177.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,19.0,0.0
178.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-consolidation_three_phase-r02,consolidation_three_phase,26.0,0.0
