elapsed_s,inference_extension_flow_control_queue_bytes|batch-tenant-a,inference_extension_flow_control_queue_bytes|premium-tenant-a,inference_extension_flow_control_queue_bytes|premium-tenant-b,inference_extension_flow_control_queue_bytes|premium-tenant-c,inference_extension_flow_control_queue_bytes|smoke,inference_extension_flow_control_queue_bytes|standard-tenant-a,inference_extension_flow_control_queue_bytes|standard-tenant-b,inference_extension_flow_control_queue_bytes|sweep-standard,inference_extension_flow_control_queue_bytes|warmup-standard,inference_extension_flow_control_queue_size|batch-tenant-a,inference_extension_flow_control_queue_size|premium-tenant-a,inference_extension_flow_control_queue_size|premium-tenant-b,inference_extension_flow_control_queue_size|premium-tenant-c,inference_extension_flow_control_queue_size|smoke,inference_extension_flow_control_queue_size|standard-tenant-a,inference_extension_flow_control_queue_size|standard-tenant-b,inference_extension_flow_control_queue_size|sweep-standard,inference_extension_flow_control_queue_size|warmup-standard,run_id,scenario,vllm:num_requests_running,vllm:num_requests_waiting
12.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
13.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,113.0,2.0
14.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,30.0
15.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,127.0,0.0
16.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,15.0
17.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,126.0,31.0
18.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,116.0,0.0
19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
20.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,125.0,2.0
21.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
22.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,114.0,14.0
23.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
24.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,125.0,17.0
25.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,18.0
27.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,15.0
28.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,122.0,17.0
29.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
30.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,113.0,21.0
31.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,29.0
32.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,95.0,0.0
33.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,117.0,20.0
34.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,29.0
35.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,125.0,20.0
36.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,115.0,45.0
37.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,29.0
38.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,112.0,0.0
39.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,29.0
40.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,126.0,14.0
41.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,119.0,7.0
42.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,29.0
43.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,116.0,13.0
44.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
45.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,20.0
46.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
47.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,124.0,6.0
48.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
49.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,17.0
50.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,113.0,3.0
51.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,29.0
53.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,127.0,14.0
54.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
55.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,14.0
56.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
57.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,3.0
58.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,125.0,0.0
59.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,114.0,31.0
60.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,122.0,0.0
61.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,18.0
62.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,125.0,32.0
63.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
64.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,113.0,20.0
65.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
66.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,126.0,17.0
67.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,112.0,48.0
68.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,31.0
69.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,4.0
70.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
71.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,120.0,18.0
72.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
73.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,14.0
74.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,30.0
75.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,1.0
76.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,127.0,1.0
77.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,114.0,29.0
78.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,31.0
79.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
81.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,121.0,0.0
82.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,30.0
83.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,120.0,32.0
84.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
85.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,11.0
86.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,113.0,0.0
87.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,15.0
88.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,31.0
89.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
90.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,114.0,14.0
91.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
92.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,122.0,24.0
93.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,30.0
94.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,8.0
95.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,113.0,0.0
96.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,17.0
97.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,113.0,31.0
98.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
99.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,113.0,1.0
100.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,30.0
101.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,120.0,17.0
102.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,30.0
103.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,1.0
105.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,121.0,21.0
106.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,17.0
107.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,115.0,13.0
108.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
109.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,113.0,29.0
110.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
111.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,115.0,14.0
112.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,125.0,17.0
113.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,116.0,15.0
114.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,93.0,0.0
115.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,31.0
116.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,13.0
117.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
118.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,32.0
119.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,6.0
120.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,125.0,31.0
121.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,120.0,8.0
122.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,06-saturation_concurrency_160,saturation_concurrency_160,128.0,26.0
