run_id,scenario,tenant,priority,objective,duration_s,total,http_200,http_429,http_503,timeouts,errors,throughput_rps,ttft_p50_s,ttft_p95_s,ttft_p99_s,latency_p50_s,latency_p95_s,latency_p99_s
01-saturation_concurrency_8,saturation_concurrency_8,sweep-standard,0,gpt-oss-standard,20,154,154,0,0,0,0,7.7,0.07868948497343808,1.077537131961435,1.935174879967235,0.8447994170710444,2.6785284649813548,2.730571827967651
02-saturation_concurrency_16,saturation_concurrency_16,sweep-standard,0,gpt-oss-standard,20,353,353,0,0,0,0,17.65,0.0480012750485912,0.08288067707326263,0.13888857304118574,0.9023099170299247,0.9305200990056619,1.0270662480033934
03-saturation_concurrency_24,saturation_concurrency_24,sweep-standard,0,gpt-oss-standard,20,483,483,0,0,0,0,24.15,0.07302903907839209,0.09742086404003203,0.20043098693713546,0.998729218961671,1.0413709800923243,1.1137602030066773
04-saturation_concurrency_32,saturation_concurrency_32,sweep-standard,0,gpt-oss-standard,20,611,611,0,0,0,0,30.55,0.053536090068519115,0.20237555098719895,0.22642285795882344,1.0393099710345268,1.182404980994761,1.2048041999805719
05-saturation_concurrency_48,saturation_concurrency_48,sweep-standard,0,gpt-oss-standard,20,839,839,0,0,0,0,41.95,0.061188071966171265,0.2544012269936502,0.3678247800562531,1.1278786569600925,1.2999830290209502,1.4103012710111216
06-saturation_concurrency_64,saturation_concurrency_64,sweep-standard,0,gpt-oss-standard,20,1025,1025,0,0,0,0,51.25,0.07539105205796659,0.40566778706852347,0.6122574049513787,1.2264892359962687,1.518528426066041,1.7622504680184647
07-saturation_concurrency_96,saturation_concurrency_96,sweep-standard,0,gpt-oss-standard,20,1350,1350,0,0,0,0,67.5,0.09075014397967607,0.339960720972158,0.746189227909781,1.415895559010096,1.6058123959228396,2.0805761120282114
08-saturation_concurrency_128,saturation_concurrency_128,sweep-standard,0,gpt-oss-standard,20,1583,1583,0,0,0,0,79.15,0.12241422093939036,0.6221021249657497,1.181309929001145,1.595624670968391,2.016359090921469,2.6329718719935045
09-saturation_concurrency_160,saturation_concurrency_160,sweep-standard,0,gpt-oss-standard,20,1697,1686,0,0,0,0,84.85,0.40942740300670266,0.7606582040898502,1.6448550570057705,1.8796469399239868,2.2594980389112607,3.164073067950085
