run_id,repeat,scenario,tenant,priority,objective,duration_s,trim_s,total,n_steady_ttft,low_n_use_p90,http_200,http_429,http_503,timeouts,errors,throughput_rps,ttft_p50_s,ttft_p90_s,ttft_p95_s,ttft_p99_s,latency_p50_s,latency_p90_s,latency_p95_s,latency_p99_s
01-test3_fairness_saturated_clean-r01,1,test3_fairness_saturated_clean,premium-tenant-a,100,gpt-oss-premium,300,40.0,8643,8267,False,8643,0,0,0,0,28.81,0.3210937939584255,0.781667903997004,0.8867345028556883,1.1001364788971841,2.8685341312084347,3.3245085258968174,3.4641841677948833,3.6332869599573314
01-test3_fairness_saturated_clean-r01,1,test3_fairness_saturated_clean,premium-tenant-b,100,gpt-oss-premium,300,40.0,1783,1424,False,1783,0,0,0,0,5.943333333333333,0.1907395590096712,0.6923140760045499,0.8539317320100963,1.0185803489293903,2.603798276046291,3.2316145631484687,3.387688429793343,3.588907552883029
01-test3_fairness_saturated_clean-r01,1,test3_fairness_saturated_clean,premium-tenant-c,100,gpt-oss-premium,300,40.0,1760,1397,False,1760,0,0,0,0,5.866666666666666,0.20281795994378626,0.7201340841129422,0.8400565239135176,1.1547538270242512,2.616925423964858,3.2630235969554633,3.406826599035412,3.7007992630824447
02-test3_fairness_saturated_clean-r02,2,test3_fairness_saturated_clean,premium-tenant-a,100,gpt-oss-premium,300,40.0,8619,8239,False,8619,0,0,0,0,28.73,0.35989663004875183,0.8759203460067511,0.9826779710128903,1.1629574070684612,2.893602004973218,3.4037993180099875,3.543389986967668,3.7910160971805453
02-test3_fairness_saturated_clean-r02,2,test3_fairness_saturated_clean,premium-tenant-b,100,gpt-oss-premium,300,40.0,1793,1438,False,1793,0,0,0,0,5.976666666666667,0.22264773305505514,0.766090250806883,0.8963099680840969,1.1410832258407027,2.598315117880702,3.324207626050338,3.4864735470619053,3.721615669084713
02-test3_fairness_saturated_clean-r02,2,test3_fairness_saturated_clean,premium-tenant-c,100,gpt-oss-premium,300,40.0,1778,1411,False,1778,0,0,0,0,5.926666666666667,0.2460234109312296,0.8009992979932576,0.9313694960437715,1.1459269220940769,2.616315510123968,3.3407367900945246,3.490540422964841,3.711227566935122
03-test3_fairness_saturated_clean-r03,3,test3_fairness_saturated_clean,premium-tenant-a,100,gpt-oss-premium,300,40.0,8626,8248,False,8626,0,0,0,0,28.753333333333334,0.34641694417223334,0.8416866469196975,0.9427622528746724,1.1731920500751585,2.8702722049783915,3.401997762033716,3.534717218950391,3.7869157979730517
03-test3_fairness_saturated_clean-r03,3,test3_fairness_saturated_clean,premium-tenant-b,100,gpt-oss-premium,300,40.0,1765,1411,False,1765,0,0,0,0,5.883333333333334,0.18583300500176847,0.7351062619127333,0.8767237837892026,1.1569700329564512,2.5775198261253536,3.310015215072781,3.4484007549472153,3.7496482571586967
03-test3_fairness_saturated_clean-r03,3,test3_fairness_saturated_clean,premium-tenant-c,100,gpt-oss-premium,300,40.0,1761,1395,False,1761,0,0,0,0,5.87,0.19808643287979066,0.7535988269373775,0.893098619999364,1.1856395821087062,2.5834456759039313,3.2939451159909368,3.499925782904029,3.7914339140988886
