elapsed_s,inference_extension_flow_control_queue_bytes|premium-tenant-a,inference_extension_flow_control_queue_bytes|premium-tenant-b,inference_extension_flow_control_queue_bytes|standard-tenant-a,inference_extension_flow_control_queue_bytes|sweep-standard,inference_extension_flow_control_queue_bytes|warmup-standard,inference_extension_flow_control_queue_size|premium-tenant-a,inference_extension_flow_control_queue_size|premium-tenant-b,inference_extension_flow_control_queue_size|standard-tenant-a,inference_extension_flow_control_queue_size|sweep-standard,inference_extension_flow_control_queue_size|warmup-standard,run_id,scenario,vllm:num_requests_running,vllm:num_requests_waiting
171.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,25.0,0.0
172.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,20.0,0.0
173.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,25.0,0.0
174.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,26.0,0.0
175.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,25.0,0.0
176.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,19.0,0.0
177.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,26.0,0.0
178.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,18.0,0.0
179.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,20.0,0.0
180.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,25.0,0.0
181.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,26.0,0.0
182.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,22.0,0.0
183.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,15.0,0.0
184.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,27.0,0.0
185.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,25.0,0.0
186.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,25.0,0.0
187.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,15.0,0.0
188.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,18.0,0.0
189.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,25.0,0.0
190.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,22.0,0.0
191.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,23.0,0.0
192.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,19.0,0.0
193.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,22.0,0.0
194.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,23.0,0.0
195.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,24.0,0.0
196.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,22.0,0.0
198.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,22.0,0.0
199.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,19.0,0.0
200.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,16.0,0.0
201.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,21.0,0.0
202.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,14.0,0.0
203.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,25.0,0.0
204.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,26.0,0.0
205.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,30.0,0.0
206.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,23.0,0.0
207.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,25.0,0.0
208.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,23.0,0.0
209.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,33.0,0.0
210.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,32.0,0.0
211.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,31.0,0.0
212.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,30.0,0.0
213.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,31.0,0.0
214.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,32.0,0.0
215.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,37.0,0.0
216.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,38.0,0.0
217.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,37.0,0.0
218.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,41.0,0.0
219.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,36.0,0.0
220.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,36.0,0.0
221.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,42.0,0.0
222.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,40.0,0.0
223.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,39.0,0.0
224.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,41.0,0.0
225.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,39.0,0.0
226.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,28.0,0.0
228.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,36.0,0.0
229.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,38.0,0.0
230.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,38.0,0.0
231.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,34.0,0.0
232.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,19.0,0.0
233.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,38.0,0.0
234.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,41.0,0.0
235.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,16.0,0.0
236.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,42.0,0.0
237.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,41.0,0.0
238.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,32.0,0.0
239.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,36.0,0.0
240.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,44.0,0.0
241.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,41.0,0.0
242.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,43.0,0.0
243.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,41.0,0.0
244.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,41.0,0.0
245.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,43.0,0.0
246.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,48.0,0.0
247.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,45.0,0.0
248.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,33.0,0.0
249.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,38.0,0.0
250.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,47.0,0.0
251.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,45.0,0.0
252.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,36.0,0.0
253.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,46.0,0.0
254.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,54.0,0.0
255.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,32.0,0.0
256.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,51.0,0.0
258.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,52.0,0.0
259.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,51.0,0.0
260.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,51.0,0.0
261.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,53.0,0.0
262.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,57.0,0.0
263.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,55.0,0.0
264.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,44.0,0.0
265.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,49.0,0.0
266.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,48.0,0.0
267.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,39.0,0.0
268.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,49.0,0.0
269.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,52.0,0.0
270.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,49.0,0.0
271.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,50.0,0.0
272.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,50.0,0.0
273.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,41.0,0.0
274.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,50.0,0.0
275.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,49.0,0.0
276.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,43.0,0.0
277.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,53.0,0.0
278.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,46.0,0.0
279.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,41.0,0.0
280.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,42.0,0.0
281.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,51.0,0.0
282.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,41.0,0.0
283.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,52.0,0.0
284.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,49.0,0.0
285.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,40.0,0.0
286.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,43.0,0.0
288.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,48.0,0.0
289.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,36.0,0.0
290.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,48.0,0.0
291.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,50.0,0.0
292.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,42.0,0.0
293.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,41.0,0.0
294.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,53.0,0.0
295.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,46.0,0.0
296.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,49.0,0.0
297.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,52.0,0.0
298.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,52.0,0.0
299.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-consolidation_three_phase-r01,consolidation_three_phase,52.0,0.0
