run_id,repeat,scenario,tenant,priority,objective,duration_s,total,http_200,http_429,http_503,timeouts,errors,throughput_rps,ttft_p50_s,ttft_p95_s,ttft_p99_s,latency_p50_s,latency_p95_s,latency_p99_s
01-test3_fairness_noisy_saturated-r01,1,test3_fairness_noisy_saturated,premium-tenant-a,100,gpt-oss-premium,300,9433,9433,0,0,0,0,31.44333333333333,0.3774088149657473,0.738138422020711,0.8849436619784683,1.8219832190079615,2.1801698020426556,2.329572855029255
01-test3_fairness_noisy_saturated-r01,1,test3_fairness_noisy_saturated,premium-tenant-b,100,gpt-oss-premium,300,6164,6164,0,0,0,0,20.546666666666667,0.2175110710086301,0.6509892710018903,0.8144284579902887,1.6594140420202166,2.0925472510280088,2.256225456018001
01-test3_fairness_noisy_saturated-r01,1,test3_fairness_noisy_saturated,premium-tenant-c,100,gpt-oss-premium,300,6095,6095,0,0,0,0,20.316666666666666,0.23738239100202918,0.6770331929437816,0.8388741869712248,1.6798720270162448,2.116937787970528,2.276389713981189
02-test3_fairness_noisy_saturated-r02,2,test3_fairness_noisy_saturated,premium-tenant-a,100,gpt-oss-premium,300,9400,9400,0,0,0,0,31.333333333333332,0.3840587439481169,0.7472640241030604,0.8870303049916402,1.8289212819654495,2.1845413229893893,2.3206251240335405
02-test3_fairness_noisy_saturated-r02,2,test3_fairness_noisy_saturated,premium-tenant-b,100,gpt-oss-premium,300,6151,6151,0,0,0,0,20.503333333333334,0.20137092494405806,0.6871095530223101,0.8291577650234103,1.6422496830346063,2.1261838459176943,2.277916952036321
02-test3_fairness_noisy_saturated-r02,2,test3_fairness_noisy_saturated,premium-tenant-c,100,gpt-oss-premium,300,6102,6102,0,0,0,0,20.34,0.20862645003944635,0.6800559470430017,0.828816756955348,1.6494549439521506,2.119969725026749,2.2643728220136836
03-test3_fairness_noisy_saturated-r03,3,test3_fairness_noisy_saturated,premium-tenant-a,100,gpt-oss-premium,300,9391,9391,0,0,0,0,31.303333333333335,0.3860041470034048,0.7472911999793723,0.9099447369808331,1.8283331949496642,2.186778404051438,2.353092028060928
03-test3_fairness_noisy_saturated-r03,3,test3_fairness_noisy_saturated,premium-tenant-b,100,gpt-oss-premium,300,6161,6161,0,0,0,0,20.536666666666665,0.1980567940045148,0.6738464760128409,0.7829272319795564,1.6365026609273627,2.116975839016959,2.226329528959468
03-test3_fairness_noisy_saturated-r03,3,test3_fairness_noisy_saturated,premium-tenant-c,100,gpt-oss-premium,300,6106,6106,0,0,0,0,20.35333333333333,0.21792130009271204,0.6676302399719134,0.8076888859504834,1.6599265550030395,2.109431021963246,2.2504173439228907
